"row ID","n","name","pos","x","y","player_id","side","event_id","received_at"
"Row3125",69,"I. Okon","D",25.3,55.6,16737,"away",8287,"2026-07-10T19:01:59.875Z"
"Row1471",27,"M. Maignan","G",10.5,43.5,1987,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1472",62,"O. Dembélé","F",66.4,30.1,2253,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1473",12,"B. Barcola","F",72.2,76.9,2261,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1474",7,"J. Mateta","F",81,41.7,432,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1475",60,"J. Koundé","D",49.2,16,739,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1476",7,"M. Gusto","D",31.5,23,393,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1477",77,"D. Upamecano","D",40.3,31,3463,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1478",20,"W. Zaïre-Emery","M",50.8,55.9,2243,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1479",84,"M. Olise","M",57.8,42.5,2467,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1480",56,"M. Koné","M",52.8,38.8,1064,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1481",48,"K. Mbappé","F",70.5,62.4,594,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1482",75,"A. Rabiot","M",51.9,59.7,1994,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1483",78,"D. Doué","F",63.9,75.1,4324,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1484",71,"W. Saliba","D",40.9,65.2,3460,"home",8383,"2026-07-10T04:01:20.668Z"
"Row1485",74,"L. Digne","D",48.6,85.6,513,"home",8383,"2026-07-10T04:01:20.668Z"
"Row3095",42,"B. E. Khannouss","M",51.1,47.3,1619,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3096",67,"N. Mazraoui","D",28,65,1799,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3097",48,"B. Díaz","M",53.8,21.9,598,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3098",35,"C. Talbi","M",56.1,79.9,350,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3099",9,"S. Rahimi","F",59.9,74.3,15371,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3100",16,"G. Yassine","M",55.2,26.6,8630,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3101",19,"Z. E. Ouahdi","D",46.6,88.4,3122,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3102",30,"S. Amrabat","M",44.5,47.2,2985,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3103",76,"N. El Aynaoui","M",37,55,1070,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3104",90,"A. Hakimi","D",49,20.1,4241,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3105",11,"A. Sbai","M",67.6,81.7,1395,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3106",56,"A. Bouaddi","M",41.5,36.8,1451,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3107",52,"A. Salah-Eddine","D",32.9,77.3,3506,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3108",57,"Bono","G",7,52,7990,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3109",97,"A. Ounahi","M",57.3,51.2,1044,"away",8383,"2026-07-10T04:01:20.668Z"
"Row3110",67,"I. Diop","D",24.6,30.2,4377,"away",8383,"2026-07-10T04:01:20.668Z"
"Row1454",40,"D. Sow","M",56.6,23.1,1550,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1455",51,"F. Rieder","M",62.8,50.7,2404,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1456",25,"A. Jashari","M",50.6,61.9,2005,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1457",48,"R. Rodríguez","D",50.2,88,1582,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1458",52,"D. Zakaria","M",44.2,13.3,3616,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1459",36,"S. Widmer","M",47.2,12.9,1208,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1460",18,"R. Vargas","M",54.4,86,3803,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1461",15,"C. Itten","F",62,33.8,27743,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1462",132,"M. Akanji","D",30,67.6,1679,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1463",12,"Z. Amdouni","F",52.8,55.9,22868,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1464",115,"G. Xhaka","M",47.1,60.2,348,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1465",36,"B. Embolo","F",61,51.1,2811,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1466",44,"M. Muheim","M",48.4,87.5,1596,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1467",49,"D. Ndoye","M",59.2,77.5,551,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1468",94,"R. Freuler","M",49.1,41.9,4266,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1469",127,"N. Elvedi","D",30.4,34.2,2869,"home",8382,"2026-07-08T04:04:34.061Z"
"Row1470",70,"G. Kobel","G",9,50.7,2155,"home",8382,"2026-07-08T04:04:34.061Z"
"Row3079",16,"L. J. Suárez ","F",65.5,42.5,1221,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3080",18,"C. Hernández","F",64.3,48.4,1578,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3081",71,"J. Lucumí","D",32.6,72.1,949,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3082",30,"J. Campaz","M",57.6,16.5,16391,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3083",105,"D. Muñoz","M",42.3,13.5,426,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3084",6,"Y. Mina","D",22.6,34.3,3921,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3085",121,"D. Sánchez","D",32.6,31.2,3726,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3086",76,"G. Puerta","M",46.8,52.5,16386,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3087",60,"C. Vargas","G",12.4,48.7,10304,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3088",31,"R. Ríos","M",47.6,35.6,3788,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3089",63,"L. Díaz","M",63,79,2465,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3090",39,"J. Quintero","M",56.3,36.8,16387,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3091",48,"J. Rodríguez","M",58,40.3,10128,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3092",57,"J. Arias","M",50,37.3,530,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3093",73,"J. Mojica","D",38.9,84.7,2641,"away",8382,"2026-07-08T04:04:34.061Z"
"Row3094",84,"J. Lerma","M",45.6,39.5,428,"away",8382,"2026-07-08T04:04:34.061Z"
"Row1440",25,"E. Martínez","G",16.2,50,1629,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1441",43,"N. Tagliafico","D",64,86.8,1107,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1442",23,"N. González","M",70.2,86.8,768,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1443",20,"G. Montiel","D",63,17.3,23014,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1444",108,"E. Fernández","M",62.6,66.4,387,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1445",15,"L. Martínez","F",77.6,53.6,1687,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1446",53,"N. Molina","D",47,13.6,761,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1447",64,"A. Mac Allister","M",62.5,54.4,328,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1448",54,"J. Álvarez","F",62.7,57.6,770,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1449",72,"R. De Paul","M",57.8,22.9,9057,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1450",145,"L. Paredes","M",51,45.6,16872,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1451",83,"L. Martínez","D",45.9,70.2,1800,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1452",94,"L. Messi","F",72.4,34.4,9063,"home",8381,"2026-07-08T00:04:33.125Z"
"Row1453",90,"C. Romero","D",40.2,40.3,720,"home",8381,"2026-07-08T00:04:33.125Z"
"Row3064",30,"H. Hassan","M",52.6,18,1971,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3065",29,"H. Fathy","M",30,66.9,15354,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3066",12,"M. Trézéguet","M",42,71.1,14684,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3067",39,"E. Ashour","M",52.7,76,14683,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3068",4,"Zizo","M",33.2,29.4,14682,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3069",9,"O. Marmoush","F",47.8,34.8,862,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3070",50,"R. Rabia","D",24.3,66.6,15355,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3071",49,"M. Shobeir","G",6.8,49.5,14675,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3072",55,"Y. Ibrahim","D",27,36,14678,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3073",38,"M. Ziko","M",44.6,58.4,14729,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3074",72,"M. Hany","D",39.5,16.5,14676,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3075",73,"M. Attia","M",40.1,46.2,14681,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3076",51,"M. Salah","M",52.3,41.8,333,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3077",74,"K. Hafez","D",38.4,80.1,14728,"away",8381,"2026-07-08T00:04:33.125Z"
"Row3078",57,"M. Lasheen","M",38.7,44.3,14721,"away",8381,"2026-07-08T00:04:33.125Z"
"Row1425",7,"R. Pepi","F",51.2,76.7,3513,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1426",45,"S. Berhalter","M",54.3,45.7,9104,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1427",26,"F. Balogun","F",74.1,49.6,2232,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1428",28,"S. Dest","D",60.4,15.3,3503,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1429",40,"C. Pulišić","F",56.2,74.2,3820,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1430",2,"H. Wright","F",74.1,83.2,6430,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1431",93,"A. Robinson","D",51.6,86.8,4559,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1432",105,"A. Freeman","D",46.6,16.3,8860,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1433",75,"M. Tillman","M",58.2,62.3,2143,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1434",40,"G. Reyna","M",56.6,53.2,2878,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1435",101,"C. Richards","D",35.3,36.7,423,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1436",105,"T. Ream","D",40.1,73.6,9229,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1437",62,"W. McKennie","M",59.9,46.5,2179,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1438",82,"T. Adams","M",45,51.3,788,"home",8380,"2026-07-07T08:04:33.038Z"
"Row1439",43,"M. Freese","G",10.1,52.3,9116,"home",8380,"2026-07-07T08:04:33.038Z"
"Row3048",62,"H. Vanaken","M",49.1,56.1,3542,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3049",51,"T. Courtois","G",11.4,48.7,585,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3050",11,"R. Lukaku","F",66.9,58.6,8676,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3051",48,"D. Lukebakio","M",65.2,24.6,3974,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3052",48,"B. Mechele","D",29.9,65.4,3537,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3053",19,"A. Onana","M",45.7,33.3,508,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3054",39,"C. De Ketelaere","F",66.5,39.1,1305,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3055",54,"N. Ngoy","D",27.7,33.3,1447,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3056",54,"L. Trossard","F",52.9,57.3,3461,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3057",20,"J. Doku","M",55.4,76.4,853,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3058",5,"A. Witsel","M",37.4,45.7,1042,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3059",5,"A. Saelemaekers","M",36.5,46.5,1991,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3060",80,"M. De Cuyper","D",42.6,78.2,491,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3061",73,"Y. Tielemans","M",44.6,39.7,514,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3062",71,"T. Castagne","D",43.4,14.3,834,"away",8380,"2026-07-07T08:04:33.038Z"
"Row3063",72,"N. Raskin","M",46.6,56,3015,"away",8380,"2026-07-07T08:04:33.038Z"
"Row1409",45,"J. Cancelo","D",47.5,18.2,8331,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1410",22,"C. Ronaldo","F",61.9,44.4,7880,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1411",30,"N. Semedo","D",42.4,86.5,3407,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1412",17,"D. Dalot","D",50.2,21.7,1795,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1413",76,"B. Fernandes","M",55.2,64.8,1794,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1414",59,"N. Mendes","D",40.9,81.9,3470,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1415",13,"F. Conceição","F",65.8,19.9,2183,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1416",17,"B. Silva","M",54.7,49.1,848,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1417",51,"J. Neves","M",50,68.4,2247,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1418",48,"J. Félix","F",47.8,75.6,7881,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1419",18,"R. Leão","F",69.1,85.6,1997,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1420",48,"P. Neto","M",56.1,22.6,394,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1421",58,"D. Costa","G",8.8,50.7,996,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1422",64,"R. Dias","D",35.7,29.7,845,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1423",79,"R. Veiga","D",31.2,61.8,1781,"home",8379,"2026-07-07T03:04:32.930Z"
"Row1424",61,"Vitinha","M",48.5,52.5,2248,"home",8379,"2026-07-07T03:04:32.930Z"
"Row3033",50,"A. Laporte","D",43.6,69.5,565,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3034",20,"F. Torres","F",65.2,57.9,749,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3035",1,"B. Iglesias","F",59,96.8,1260,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3036",41,"M. Oyarzabal","F",57.7,50.4,3890,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3037",58,"U. Simón","G",11.6,47.1,562,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3038",86,"P. Cubarsí","D",39.5,30.1,740,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3039",55,"D. Olmo","M",57.4,44.8,746,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3040",66,"A. Baena","M",63.3,75.4,769,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3041",58,"M. Cucurella","D",48,82,386,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3042",9,"F. Ruiz","M",47.6,64,2249,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3043",9,"M. Merino","M",51.9,49.7,451,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3044",87,"P. Porro","D",46.5,15,719,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3045",79,"Pedri","M",51.3,51.5,744,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3046",114,"Rodri","M",48.5,46.9,4267,"away",8379,"2026-07-07T03:04:32.930Z"
"Row3047",77,"L. Yamal","M",66,18.1,745,"away",8379,"2026-07-07T03:04:32.930Z"
"Row1393",41,"G. Mora","M",63.8,43.4,10424,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1394",49,"J. Sánchez","D",61.7,12.9,10045,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1395",44,"R. Jiménez","F",72.3,54.6,833,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1396",42,"E. Álvarez","M",45.8,33.2,3411,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1397",27,"B. Gutiérrez","M",65.7,59.3,9355,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1398",39,"R. Rangel","G",13.4,44.6,10161,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1399",4,"G. Martínez","F",85.3,49.8,10462,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1400",37,"L. Romo","D",57.6,56.2,10370,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1401",6,"S. Giménez","F",68,37,4328,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1402",47,"C. Montes","D",43.6,38.7,17092,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1403",52,"J. Quiñones","F",61.6,82.4,8296,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1404",71,"J. Gallardo","D",66.4,87.8,10088,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1405",97,"E. Lira","D",50,39.7,10043,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1406",37,"Á. Fidalgo","M",62.9,60.1,9008,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1407",96,"R. Alvarado","F",70.1,26.6,10169,"home",8378,"2026-07-06T09:04:32.303Z"
"Row1408",82,"J. Vásquez","D",42.9,68.4,2591,"home",8378,"2026-07-06T09:04:32.303Z"
"Row3018",53,"M. Guéhi","D",30.4,61.2,425,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3019",41,"D. Rice","M",42.5,44.3,449,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3020",25,"B. Saka","F",46.2,15.9,455,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3021",25,"H. Kane","F",51.3,47.4,2466,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3022",35,"J. Quansah","D",42.1,14.3,2149,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3023",30,"N. O’Reilly","D",44.1,85.3,847,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3024",13,"J. Stones","D",10.9,38.2,854,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3025",54,"E. Konsa","D",28.5,33,504,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3026",16,"D. Spence","D",24.3,78,735,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3027",13,"D. Burn","D",11.8,64.7,701,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3028",49,"E. Anderson","M",38.4,56.5,548,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3029",53,"A. Gordon","F",53.4,77.8,711,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3030",4,"M. Rogers","M",73.8,28.1,511,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3031",61,"J. Pickford","G",11.2,50,803,"away",8378,"2026-07-06T09:04:32.303Z"
"Row3032",62,"J. Bellingham","M",49.4,60.4,592,"away",8378,"2026-07-06T09:04:32.303Z"
"Row1378",38,"Marquinhos","D",33.8,39.1,2244,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1379",9,"Éderson","M",70.5,15,1302,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1380",35,"Alisson","G",14.8,48.8,322,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1381",27,"Neymar","F",65.7,69.2,215,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1382",75,"Danilo","D",45.4,20.4,49,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1383",73,"D. Santos","D",35.6,82.6,16392,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1384",12,"Endrick","F",65.3,37,606,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1385",36,"D. Santos","M",53.6,63.1,3877,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1386",29,"M. Cunha","F",60.2,58.5,4119,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1387",59,"Casemiro","M",52.8,54,1793,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1388",41,"G. Martinelli","F",50.5,59.1,452,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1389",36,"Rayan","M",60.5,17.4,663,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1390",51,"Vinícius Jr.","F",76.2,79.4,595,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1391",42,"B. Guimarães","M",56.5,43.9,709,"home",8377,"2026-07-06T04:00:06.953Z"
"Row1392",53,"G. Magalhães","D",30.2,62.1,4072,"home",8377,"2026-07-06T04:00:06.953Z"
"Row3003",45,"P. Berg","M",53.8,53.4,3673,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3004",36,"A. Nusa","F",56.1,73.8,2897,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3005",42,"A. Sørloth","F",67.5,13.1,774,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3006",101,"K. Ajer","D",36.1,33.9,464,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3007",1,"L. Østigård","D",11.1,27.8,2590,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3008",36,"E. Haaland","F",61.2,49,852,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3009",42,"O. Bobb","M",59.4,25.8,3651,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3010",134,"M. Ødegaard","M",60.2,33.8,447,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3011",47,"A. Schjelderup","M",61.7,77.8,2064,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3012",23,"F. Aursnes","M",42.6,16.1,2056,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3013",134,"S. Berge","M",48.3,48.8,829,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3014",59,"Ø. Nyland","G",11,51.6,1561,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3015",95,"T. Heggem","D",36.4,67.4,957,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3016",82,"J. Ryerson","M",55.5,12.3,2159,"away",8377,"2026-07-06T04:00:06.953Z"
"Row3017",67,"D. M. Wolfe","D",50.9,82.8,529,"away",8377,"2026-07-06T04:00:06.953Z"
"Row1363",13,"G. Gómez","D",31,42.3,26,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1364",39,"O. Gill","G",9.1,47,16917,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1365",21,"J. Enciso","M",56.7,42.4,1710,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1366",12,"O. Alderete","D",20.1,70.9,345,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1367",46,"M. Almirón","M",39.6,32.1,9678,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1368",54,"J. Alonso","D",34.1,81.5,4,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1369",10,"G. Caballero","M",55.8,65.8,225,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1370",54,"J. Cáceres","D",31.9,19.5,16918,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1371",20,"Mauricio","M",49.4,46.8,42,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1372",7,"G. Ávalos","F",76.5,56.9,16919,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1373",58,"M. Galarza","M",35.9,71.4,13574,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1374",52,"A. Cubas","M",35.7,58.6,9106,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1375",35,"G. Velázquez","D",35.4,32,16915,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1376",50,"D. Gómez","M",45.2,32.5,488,"home",8376,"2026-07-05T05:03:54.213Z"
"Row1377",9,"J. Canale","D",30.5,80.6,16912,"home",8376,"2026-07-05T05:03:54.213Z"
"Row2990",35,"B. Barcola","F",74.1,81.8,2261,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2991",48,"K. Mbappé","F",73.9,64,594,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2992",51,"M. Maignan","G",11,48.7,1987,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2993",33,"D. Doué","F",68,80,4324,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2994",10,"R. Cherki","M",72.6,14.7,856,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2995",99,"W. Saliba","D",41.3,66.7,3460,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2996",84,"J. Koundé","D",55.6,20.6,739,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2997",100,"D. Upamecano","D",44.3,36.3,3463,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2998",94,"M. Olise","M",65.2,35.9,2467,"away",8376,"2026-07-05T05:03:54.213Z"
"Row2999",69,"O. Dembélé","F",75,26.9,2253,"away",8376,"2026-07-05T05:03:54.213Z"
"Row3000",81,"A. Rabiot","M",53.9,67.4,1994,"away",8376,"2026-07-05T05:03:54.213Z"
"Row3001",100,"M. Koné","M",58.8,42.5,1064,"away",8376,"2026-07-05T05:03:54.213Z"
"Row3002",88,"L. Digne","D",51.3,85.8,513,"away",8376,"2026-07-05T05:03:54.213Z"
"Row1347",53,"J. David","F",66.6,48.4,2186,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1348",51,"R. Laryea","D",52.2,86,9548,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1349",20,"J. Shaffelburg","M",65,79.5,9296,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1350",9,"C. Larin","F",75.5,69.5,4164,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1351",10,"P. David","F",78.2,37.4,3754,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1352",10,"J. Osorio","M",51.8,47.4,9550,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1353",15,"J. Nelson","F",68.7,41.2,9128,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1354",32,"T. Oluwaseyi","F",75.1,56.7,1779,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1355",57,"M. Bombito","D",37.7,39.1,4514,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1356",34,"M. Crépeau","G",19.8,51.7,9267,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1357",53,"N. Sigur","D",54.1,44.5,16947,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1358",45,"A. Ahmed","M",57.6,85,8580,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1359",99,"S. Eustaquio","M",62.6,57.4,1011,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1360",79,"L. D. Fougerolles","D",46.7,62.7,7612,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1361",49,"T. Buchanan","M",60.3,26.3,1769,"home",8375,"2026-07-05T01:03:54.140Z"
"Row1362",73,"A. Johnston","D",52.6,15.9,4406,"home",8375,"2026-07-05T01:03:54.140Z"
